concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,concept_code,table_name,record_count,patient_count,patient_coverage_pct,units,coverage_7,coverage_Amsterdam UMC Epic,coverage_Amsterdam UMC Metavision Meibergdreef,coverage_Catharina Ziekenhuis Eindhoven,coverage_Franciscus Gasthuis,coverage_OLVG,coverage_Radboudumc,coverage_UMC Utrecht,coverage_Amsterdam UMC Metavision Boelelaan
943852,xylometazoline,Drug,RxNorm,Ingredient,39841,drug_exposure,101815,4532,3.578083057003,,1.5428943210335533,1.592871505736703,0.8696941246232149,0.24553571428571427,2.7675276752767526,1.183296783625731,1.927389538759925,0.4710808688824915,12.681086519114688
1370109,sotalol,Drug,RxNorm,Ingredient,9947,drug_exposure,100878,16108,12.717511447970946,,24.93726182730737,4.305484366991286,6.369521174087068,0.17857142857142858,1.2915129151291513,30.5281432748538,0.5212437117401054,0.287882753205967,4.582494969818914
36030544,polyethylene glycol 400 / propylene glycol,Drug,RxNorm,Multiple Ingredients,689953,drug_exposure,96900,12145,9.58866256118743,,,,,,,,50.08182314079641,,
1709170,meropenem,Drug,RxNorm,Ingredient,29561,drug_exposure,96889,3369,2.6598768356229274,,0.3903708523096942,4.337026377005874,2.0506992143104217,0.9821428571428571,3.3825338253382533,1.8594663742690059,1.86071883144433,7.6419785396493065,1.3832997987927564
1318137,nicardipine,Drug,RxNorm,Ingredient,7396,drug_exposure,96511,6799,5.367914100742144,,14.629612417510922,2.0108031384299965,0.3854326234125611,2.1205357142857144,,,8.139887265894902,25.202826485213293,10.271629778672033
939506,sodium bicarbonate,Drug,RxNorm,Ingredient,36676,drug_exposure,94028,14927,11.78509395231328,,2.31434148155033,9.068327879194102,17.552008696941247,3.125,6.765067650676507,11.20248538011696,11.564337232559549,7.5634650615022245,9.079476861167002
1777806,ceftriaxone,Drug,RxNorm,Ingredient,2193,drug_exposure,93594,18487,14.595768198326228,,14.387954270843014,14.738004179316327,3.3058259623461974,6.607142857142857,16.359163591635916,2.68640350877193,6.897387720467907,36.273226903951844,22.248490945674043
992956,magnesium hydroxide,Drug,RxNorm,Ingredient,6581,drug_exposure,93409,11791,9.309174167061425,,0.6413235430802119,1.8964633521271144,,18.370535714285715,1.968019680196802,,1.2000727316807078,0.8113059408531798,
836715,temazepam,Drug,RxNorm,Ingredient,10355,drug_exposure,91794,26541,20.9545239223117,,7.20327167952412,9.293064700548042,15.239412956465879,6.361607142857143,9.16359163591636,7.666301169590644,4.854839687253773,1.6487830410887203,13.893360160965795
1746940,erythromycin,Drug,RxNorm,Ingredient,4053,drug_exposure,87597,10399,8.210168956260857,,0.7528580723115531,9.821393368292394,10.164550081533823,3.482142857142857,0.7995079950799509,11.476608187134502,1.4243287471967998,7.092384192619733,9.844064386317907
1366610,esketamine,Drug,RxNorm,Ingredient,2119365,drug_exposure,86448,6500,5.131849044686563,,1.0502834835951296,6.276859992903048,4.229875969758363,2.9017857142857144,8.91758917589176,5.025584795321637,6.091278259288441,4.08270086364826,1.70523138832998
1713332,amoxicillin,Drug,RxNorm,Ingredient,723,drug_exposure,86249,5404,4.266540344228644,,1.310530718468259,2.949177936363995,7.006967435884765,0.5803571428571429,2.952029520295203,1.8183479532163742,1.0606703436571914,2.8526563726773095,3.475855130784708
1771162,cefazolin,Drug,RxNorm,Ingredient,2180,drug_exposure,83258,27882,22.01326385599242,,47.0768658797286,33.663210188069236,10.688343133863714,5.223214285714286,16.728167281672818,0.5436769005847953,1.8001090975210619,36.194713425804764,40.11569416498994
951511,mupirocin,Drug,RxNorm,Ingredient,42372,drug_exposure,79117,18697,14.761566398231485,,0.399665396412306,10.5429168473761,4.985916884913772,30.290178571428573,0.984009840098401,,0.012121946784653616,52.15912064904475,20.699195171026158
1322184,clopidogrel,Drug,RxNorm,Ingredient,32968,drug_exposure,76059,12377,9.771830096320858,,5.028348359512966,9.407404486850925,5.835845233977368,4.933035714285714,19.92619926199262,6.46016081871345,7.576216740408509,4.10887202303062,4.124748490945674
1503297,metformin,Drug,RxNorm,Ingredient,6809,drug_exposure,75697,6677,5.2715932417495655,,1.598661585649224,2.5864448211962308,2.0259919948608984,2.455357142857143,12.792127921279214,,2.4183283835383964,0.654278984559016,1.0311871227364184
1539403,simvastatin,Drug,RxNorm,Ingredient,36567,drug_exposure,75204,13955,11.017685141323227,,4.926108374384237,4.585419705870756,8.138558086672926,3.1473214285714284,9.71709717097171,3.686951754385965,13.04321474028729,0.575765506411934,11.946680080482897
1332418,amlodipine,Drug,RxNorm,Ingredient,17767,drug_exposure,71803,13327,10.52186957208274,,3.476159494376801,6.016638410282695,2.035874882640708,14.6875,18.019680196801968,6.9764254385964914,12.315897933208074,9.500130855796911,9.647887323943662
1545958,atorvastatin,Drug,RxNorm,Ingredient,83367,drug_exposure,71690,11613,9.168640454760776,,5.009759271307742,7.814532981114222,2.2384740821267974,13.816964285714286,17.650676506765066,2.8828581871345027,5.824595430026062,0.5495943470295734,7.9124748490945676
1301065,dalteparin,Drug,RxNorm,Ingredient,67109,drug_exposure,71317,10343,8.165956102952787,,,0.01577100500729409,,33.236607142857146,0.3075030750307503,,21.71646766470695,65.32321381837215,
2000000583,erythrocytes,Drug,ICUdata,Observable Entity,2000000583,drug_exposure,69370,18950,14.961313753355439,,,,29.090280179868557,11.473214285714286,,24.707602339181285,,13.687516356974614,29.25553319919517
970250,spironolactone,Drug,RxNorm,Ingredient,9997,drug_exposure,66945,9673,7.636980893731249,,1.3477088948787062,4.068919291881875,2.8808617878143994,3.6160714285714284,6.642066420664206,3.024488304093567,1.515243348081702,5.286574195236849,2.8923541247484907
42899937,polyethylene glycol 4000,Drug,RxNorm,Ingredient,1310594,drug_exposure,65540,5588,4.411811147955156,,,,,,,,,42.05705312745355,19.929577464788732
2000000587,albuterol / salbutamol / / Ipratropium bromide / acetylcysteine,Drug,ICUdata,Observable Entity,2000000587,drug_exposure,65395,3564,2.8138323069635245,,,,17.517418589711912,,,,,,
1337720,dobutamine,Drug,RxNorm,Ingredient,3616,drug_exposure,65273,7916,6.249802621190589,,9.173715029277814,4.407995899538698,12.852695557641942,0.9151785714285714,,1.0508040935672514,3.7638644766349474,11.593823606385763,6.99195171026157
1518254,dexamethasone,Drug,RxNorm,Ingredient,3264,drug_exposure,64319,16652,13.147007737249329,,2.63035598103913,7.43208610968734,6.3250481790779265,8.125,15.990159901599016,38.98940058479532,4.188132614097824,7.9560324522376344,7.489939637826962
