concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,concept_code,table_name,record_count,patient_count,patient_coverage_pct,units,coverage_7,coverage_Amsterdam UMC Epic,coverage_Amsterdam UMC Metavision Meibergdreef,coverage_Catharina Ziekenhuis Eindhoven,coverage_Franciscus Gasthuis,coverage_OLVG,coverage_Radboudumc,coverage_UMC Utrecht,coverage_Amsterdam UMC Metavision Boelelaan
42528504,Current nebulization cycle time.elapsed Nebulizer,Measurement,LOINC,Clinical Observation,83375-6,measurement,182728,3311,2.6140849518395703,s,,,,,,14.601608187134502,,,
3023454,Fluid output gastric tube,Measurement,LOINC,Clinical Observation,9149-6,measurement,182348,18049,14.249960524238118,"mL, min, ml",49.67933822845989,,,17.1875,0.6765067650676507,2.828033625730994,,39.858675739335254,46.71529175050302
3026910,Gamma glutamyl transferase [Enzymatic activity/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,2324-2,measurement,180784,52224,41.23164377072477,"E/l, U/L, IU/l, U/l, U/L 37°C",50.34854540384794,36.095887710444345,11.498739931808075,11.183035714285714,,33.46125730994152,,19.811567652447003,51.061368209255534
2000000615,dilution,Measurement,ICUdata,Observable Entity,2000000615,measurement,180477,1832,1.4463919153639666,,,,8.444927607847013,,,,,,
2000000047,Postdilution volume CVVH,Measurement,ICUdata,Observable Entity,2000000047,measurement,180396,1486,1.1732196431391126,l,,,,,,6.263706140350878,,,0.5432595573440644
21492832,Wound assessment [Interpretation],Measurement,LOINC,Clinical Observation,80338-7,measurement,179873,6881,5.432654350228959,,,,,,,14.857456140350877,13.87962906842839,,
2000000607,Neurological function right arm,Measurement,ICUdata,Observable Entity,2000000607,measurement,179506,17000,13.421759039949471,,,,,17.254464285714285,20.84870848708487,25.772112573099417,42.88744772410449,46.55849254121958,
2000000359,fluid intake - gastric juice,Measurement,ICUdata,Observable Entity,2000000359,measurement,174206,8788,6.938259908416232,ml,,,40.21347037604388,,,,,,
21490788,Temperature difference,Measurement,LOINC,Clinical Observation,76006-6,measurement,170569,4124,3.255960840044213,,36.165071103262385,,,,,,,,
2000000062,Ultrafiltration measured CVVH,Measurement,ICUdata,Observable Entity,2000000062,measurement,167050,1720,1.3579662087478288,"ml, l",,,6.888372782527054,,,,,,1.0462776659959758
2000000028,Citrate dosage CVVH,Measurement,ICUdata,Observable Entity,2000000028,measurement,166844,1573,1.241907468814148,"mmol/l, ml/uur, ",3.4389813179663538,,,0.5133928571428571,1.968019680196802,5.217470760233918,,,
2000000036,Dialysate flow CVVHD,Measurement,ICUdata,Observable Entity,2000000036,measurement,166028,1310,1.0342649613137533,", ml/uur, mL/h",3.4482758620689653,2.1921696960138783,,,,1.599049707602339,,,
3018557,Breath rate minimum setting Ventilator,Measurement,LOINC,Clinical Observation,19831-7,measurement,163914,3084,2.434864992894363,/min,,,,,,13.573647660818713,,,
3005859,Maximum positive end expiratory pressure setting Ventilator,Measurement,LOINC,Clinical Observation,20078-2,measurement,163877,3081,2.4324964471814305,cmH2O,,,,,,13.559941520467836,,,
2000000613,Neurological function left leg,Measurement,ICUdata,Observable Entity,2000000613,measurement,163350,16708,13.191220590557398,,,,,18.258928571428573,21.894218942189422,25.237573099415204,41.85102127401661,45.06673645642502,
2000000023,Calcium flow CVVH,Measurement,ICUdata,Observable Entity,2000000023,measurement,161721,1492,1.177956734564977,"ml/uur, ml",,,,,,6.697733918128655,,,
3016436,Lactate dehydrogenase [Enzymatic activity/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,2532-0,measurement,161599,45152,35.648192010105795,"U/l, U/L 37°C, U/L, E/l, IE/l, iu/l",50.24630541871921,35.93029215786776,1.1908879774670158,,,,,18.398325045799528,52.831991951710265
2000000597,Neurological function right leg,Measurement,ICUdata,Observable Entity,2000000597,measurement,161365,16474,13.006474024948682,,,,,14.53125,19.55719557195572,25.21016081871345,41.638887205285165,45.2761057314839,
2000000946,Work of breathing by ventilator,Measurement,ICUdata,Observable Entity,2000000946,measurement,161020,2937,2.318806252960682,J/insp,,,,,,12.902046783625732,,,
2000000052,Pressure drop CVVH,Measurement,ICUdata,Observable Entity,2000000052,measurement,157259,1386,1.094268119374704,mmHg,,,,,,6.277412280701754,,,
3045676,Capillary refill [Time],Measurement,LOINC,Clinical Observation,44971-0,measurement,155684,17848,14.091267961471656,"sec, ",0.037178176410447066,1.1079131017624098,3.4293620595938132,1.3839285714285714,1.5990159901599017,,73.02260743075338,,
3037490,Color of Stool,Measurement,LOINC,Lab Test,9397-1,measurement,152966,9917,7.829622611716406,,27.288781485268146,,,19.464285714285715,54.6740467404674,,4.8609006606461,,
21490742,Airway resistance --during inspiration,Measurement,LOINC,Clinical Observation,75948-0,measurement,146851,3798,2.9985788725722404,"cmH2O/L/sec, cm H2O/L/sec, cmH20/l/s",,,,,,,7.139826656160979,54.671551949751375,0.1056338028169014
2000000002,Apache IV score,Measurement,ICUdata,Observable Entity,2000000002,measurement,146558,44959,35.495815569240484,,82.85156613068129,82.07625280921026,61.00212482087266,,,,,,
2000000901,NICE Origin,Measurement,ICUdata,Observable Entity,2000000901,measurement,144424,43145,34.063634928154116,,,82.07625280921026,61.00212482087266,,,,,,40.02012072434608
3013762,Body weight Measured,Measurement,LOINC,Clinical Observation,3141-9,measurement,141299,26200,20.685299226275067,kg,0.009294544102611766,,5.534417156693186,,,99.25529970760233,,,8.97887323943662
3037106,Fluid intake total Measured,Measurement,LOINC,Clinical Observation,9103-3,measurement,141258,4192,3.3096478762040107,,,,,,,,18.15261531001879,,
21490671,Aorta blood pressure,Measurement,LOINC,Clinical Observation,60981-8,measurement,139303,1092,0.8621506395073425,,3.550515847197695,0.5835271852698813,,,,,0.09697557427722893,,
